Date,Product_ID,SKU_No,Required_Qty,Available_Stock,Station,Status
09-10-2018,M001,SK0013,74,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
09-10-2018,M001,SK0014,222,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
09-10-2018,M001,SK0015,74,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
09-10-2018,M001,SK0016,74,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
09-10-2018,M001,SK0018,74,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
09-10-2018,M001,SK0020,74,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
09-10-2018,M001,SK0021,222,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
09-10-2018,M001,SK0023,74,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
09-10-2018,M001,SK0024,222,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
09-10-2018,M001,SK0026,74,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
09-10-2018,M001,SK0027,74,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
09-10-2018,M001,SK0028,74,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
09-10-2018,M001,SK0029,148,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
09-10-2018,M001,SK0030,148,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
10-12-2017,M002,SK0011,61,100,Line 1 - Station 1,READY
10-12-2017,M002,SK0013,61,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
10-12-2017,M002,SK0014,183,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
10-12-2017,M002,SK0015,61,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
10-12-2017,M002,SK0016,61,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
10-12-2017,M002,SK0019,61,65,Line 1 - Station 2,READY
10-12-2017,M002,SK0020,61,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
10-12-2017,M002,SK0021,183,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
10-12-2017,M002,SK0023,61,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
10-12-2017,M002,SK0024,183,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
10-12-2017,M002,SK0026,61,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
10-12-2017,M002,SK0027,61,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
10-12-2017,M002,SK0028,61,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
10-12-2017,M002,SK0029,122,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
10-12-2017,M002,SK0030,122,135,Line 2 - Station 1,READY
11-12-2017,M002,SK0011,59,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
11-12-2017,M002,SK0013,59,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
11-12-2017,M002,SK0014,178,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
11-12-2017,M002,SK0015,59,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
11-12-2017,M002,SK0016,59,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
11-12-2017,M002,SK0019,59,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
11-12-2017,M002,SK0020,59,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
11-12-2017,M002,SK0021,178,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
11-12-2017,M002,SK0023,59,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
11-12-2017,M002,SK0024,178,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
11-12-2017,M002,SK0026,59,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
11-12-2017,M002,SK0027,59,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
11-12-2017,M002,SK0028,59,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
11-12-2017,M002,SK0029,119,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
11-12-2017,M002,SK0030,119,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
12-12-2017,M002,SK0011,62,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
12-12-2017,M002,SK0013,62,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
12-12-2017,M002,SK0014,186,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
12-12-2017,M002,SK0015,62,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
12-12-2017,M002,SK0016,62,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
12-12-2017,M002,SK0019,62,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
12-12-2017,M002,SK0020,62,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
12-12-2017,M002,SK0021,186,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
12-12-2017,M002,SK0023,62,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
12-12-2017,M002,SK0024,186,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
12-12-2017,M002,SK0026,62,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
12-12-2017,M002,SK0027,62,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
12-12-2017,M002,SK0028,62,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
12-12-2017,M002,SK0029,124,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
12-12-2017,M002,SK0030,124,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
13-12-2017,M002,SK0011,64,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
13-12-2017,M002,SK0013,64,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
13-12-2017,M002,SK0014,193,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
13-12-2017,M002,SK0015,64,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
13-12-2017,M002,SK0016,64,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
13-12-2017,M002,SK0019,64,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
13-12-2017,M002,SK0020,64,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
13-12-2017,M002,SK0021,193,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
13-12-2017,M002,SK0023,64,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
13-12-2017,M002,SK0024,193,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
13-12-2017,M002,SK0026,64,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
13-12-2017,M002,SK0027,64,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
13-12-2017,M002,SK0028,64,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
13-12-2017,M002,SK0029,129,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
13-12-2017,M002,SK0030,129,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
14-12-2017,M002,SK0011,64,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
14-12-2017,M002,SK0013,64,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
14-12-2017,M002,SK0014,193,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
14-12-2017,M002,SK0015,64,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
14-12-2017,M002,SK0016,64,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
14-12-2017,M002,SK0019,64,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
14-12-2017,M002,SK0020,64,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
14-12-2017,M002,SK0021,193,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
14-12-2017,M002,SK0023,64,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
14-12-2017,M002,SK0024,193,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
14-12-2017,M002,SK0026,64,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
14-12-2017,M002,SK0027,64,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
14-12-2017,M002,SK0028,64,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
14-12-2017,M002,SK0029,129,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
14-12-2017,M002,SK0030,129,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
15-12-2017,M002,SK0011,62,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
15-12-2017,M002,SK0013,62,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
15-12-2017,M002,SK0014,185,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
15-12-2017,M002,SK0015,62,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
15-12-2017,M002,SK0016,62,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
15-12-2017,M002,SK0019,62,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
15-12-2017,M002,SK0020,62,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
15-12-2017,M002,SK0021,185,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
15-12-2017,M002,SK0023,62,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
15-12-2017,M002,SK0024,185,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
15-12-2017,M002,SK0026,62,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
15-12-2017,M002,SK0027,62,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
15-12-2017,M002,SK0028,62,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
15-12-2017,M002,SK0029,124,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
15-12-2017,M002,SK0030,124,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
16-12-2017,M002,SK0011,59,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
16-12-2017,M002,SK0013,59,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
16-12-2017,M002,SK0014,178,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
16-12-2017,M002,SK0015,59,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
16-12-2017,M002,SK0016,59,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
16-12-2017,M002,SK0019,59,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
16-12-2017,M002,SK0020,59,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
16-12-2017,M002,SK0021,178,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
16-12-2017,M002,SK0023,59,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
16-12-2017,M002,SK0024,178,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
16-12-2017,M002,SK0026,59,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
16-12-2017,M002,SK0027,59,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
16-12-2017,M002,SK0028,59,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
16-12-2017,M002,SK0029,119,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
16-12-2017,M002,SK0030,119,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
17-12-2017,M002,SK0011,61,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
17-12-2017,M002,SK0013,61,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
17-12-2017,M002,SK0014,183,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
17-12-2017,M002,SK0015,61,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
17-12-2017,M002,SK0016,61,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
17-12-2017,M002,SK0019,61,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
17-12-2017,M002,SK0020,61,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
17-12-2017,M002,SK0021,183,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
17-12-2017,M002,SK0023,61,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
17-12-2017,M002,SK0024,183,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
17-12-2017,M002,SK0026,61,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
17-12-2017,M002,SK0027,61,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
17-12-2017,M002,SK0028,61,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
17-12-2017,M002,SK0029,122,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
17-12-2017,M002,SK0030,122,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
18-12-2017,M002,SK0011,60,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
18-12-2017,M002,SK0013,60,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
18-12-2017,M002,SK0014,179,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
18-12-2017,M002,SK0015,60,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
18-12-2017,M002,SK0016,60,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
18-12-2017,M002,SK0019,60,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
18-12-2017,M002,SK0020,60,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
18-12-2017,M002,SK0021,179,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
18-12-2017,M002,SK0023,60,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
18-12-2017,M002,SK0024,179,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
18-12-2017,M002,SK0026,60,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
18-12-2017,M002,SK0027,60,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
18-12-2017,M002,SK0028,60,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
18-12-2017,M002,SK0029,119,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
18-12-2017,M002,SK0030,119,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
19-12-2017,M002,SK0011,62,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
19-12-2017,M002,SK0013,62,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
19-12-2017,M002,SK0014,187,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
19-12-2017,M002,SK0015,62,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
19-12-2017,M002,SK0016,62,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
19-12-2017,M002,SK0019,62,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
19-12-2017,M002,SK0020,62,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
19-12-2017,M002,SK0021,187,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
19-12-2017,M002,SK0023,62,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
19-12-2017,M002,SK0024,187,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
19-12-2017,M002,SK0026,62,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
19-12-2017,M002,SK0027,62,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
19-12-2017,M002,SK0028,62,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
19-12-2017,M002,SK0029,125,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
19-12-2017,M002,SK0030,125,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
20-12-2017,M002,SK0011,65,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
20-12-2017,M002,SK0013,65,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
20-12-2017,M002,SK0014,195,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
20-12-2017,M002,SK0015,65,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
20-12-2017,M002,SK0016,65,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
20-12-2017,M002,SK0019,65,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
20-12-2017,M002,SK0020,65,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
20-12-2017,M002,SK0021,195,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
20-12-2017,M002,SK0023,65,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
20-12-2017,M002,SK0024,195,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
20-12-2017,M002,SK0026,65,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
20-12-2017,M002,SK0027,65,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
20-12-2017,M002,SK0028,65,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
20-12-2017,M002,SK0029,130,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
20-12-2017,M002,SK0030,130,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
21-12-2017,M002,SK0011,65,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
21-12-2017,M002,SK0013,65,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
21-12-2017,M002,SK0014,196,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
21-12-2017,M002,SK0015,65,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
21-12-2017,M002,SK0016,65,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
21-12-2017,M002,SK0019,65,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
21-12-2017,M002,SK0020,65,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
21-12-2017,M002,SK0021,196,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
21-12-2017,M002,SK0023,65,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
21-12-2017,M002,SK0024,196,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
21-12-2017,M002,SK0026,65,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
21-12-2017,M002,SK0027,65,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
21-12-2017,M002,SK0028,65,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
21-12-2017,M002,SK0029,131,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
21-12-2017,M002,SK0030,131,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
22-12-2017,M002,SK0011,63,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
22-12-2017,M002,SK0013,63,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
22-12-2017,M002,SK0014,189,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
22-12-2017,M002,SK0015,63,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
22-12-2017,M002,SK0016,63,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
22-12-2017,M002,SK0019,63,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
22-12-2017,M002,SK0020,63,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
22-12-2017,M002,SK0021,189,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
22-12-2017,M002,SK0023,63,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
22-12-2017,M002,SK0024,189,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
22-12-2017,M002,SK0026,63,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
22-12-2017,M002,SK0027,63,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
22-12-2017,M002,SK0028,63,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
22-12-2017,M002,SK0029,126,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
22-12-2017,M002,SK0030,126,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
23-12-2017,M002,SK0011,61,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
23-12-2017,M002,SK0013,61,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
23-12-2017,M002,SK0014,182,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
23-12-2017,M002,SK0015,61,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
23-12-2017,M002,SK0016,61,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
23-12-2017,M002,SK0019,61,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
23-12-2017,M002,SK0020,61,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
23-12-2017,M002,SK0021,182,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
23-12-2017,M002,SK0023,61,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
23-12-2017,M002,SK0024,182,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
23-12-2017,M002,SK0026,61,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
23-12-2017,M002,SK0027,61,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
23-12-2017,M002,SK0028,61,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
23-12-2017,M002,SK0029,121,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
23-12-2017,M002,SK0030,121,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
24-12-2017,M002,SK0011,62,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
24-12-2017,M002,SK0013,62,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
24-12-2017,M002,SK0014,187,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
24-12-2017,M002,SK0015,62,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
24-12-2017,M002,SK0016,62,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
24-12-2017,M002,SK0019,62,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
24-12-2017,M002,SK0020,62,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
24-12-2017,M002,SK0021,187,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
24-12-2017,M002,SK0023,62,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
24-12-2017,M002,SK0024,187,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
24-12-2017,M002,SK0026,62,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
24-12-2017,M002,SK0027,62,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
24-12-2017,M002,SK0028,62,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
24-12-2017,M002,SK0029,125,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
24-12-2017,M002,SK0030,125,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
25-12-2017,M002,SK0011,61,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
25-12-2017,M002,SK0013,61,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
25-12-2017,M002,SK0014,184,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
25-12-2017,M002,SK0015,61,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
25-12-2017,M002,SK0016,61,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
25-12-2017,M002,SK0019,61,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
25-12-2017,M002,SK0020,61,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
25-12-2017,M002,SK0021,184,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
25-12-2017,M002,SK0023,61,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
25-12-2017,M002,SK0024,184,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
25-12-2017,M002,SK0026,61,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
25-12-2017,M002,SK0027,61,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
25-12-2017,M002,SK0028,61,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
25-12-2017,M002,SK0029,123,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
25-12-2017,M002,SK0030,123,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
26-12-2017,M002,SK0011,64,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
26-12-2017,M002,SK0013,64,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
26-12-2017,M002,SK0014,192,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
26-12-2017,M002,SK0015,64,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
26-12-2017,M002,SK0016,64,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
26-12-2017,M002,SK0019,64,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
26-12-2017,M002,SK0020,64,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
26-12-2017,M002,SK0021,192,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
26-12-2017,M002,SK0023,64,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
26-12-2017,M002,SK0024,192,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
26-12-2017,M002,SK0026,64,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
26-12-2017,M002,SK0027,64,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
26-12-2017,M002,SK0028,64,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
26-12-2017,M002,SK0029,128,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
26-12-2017,M002,SK0030,128,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
27-12-2017,M002,SK0011,67,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
27-12-2017,M002,SK0013,67,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
27-12-2017,M002,SK0014,200,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
27-12-2017,M002,SK0015,67,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
27-12-2017,M002,SK0016,67,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
27-12-2017,M002,SK0019,67,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
27-12-2017,M002,SK0020,67,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
27-12-2017,M002,SK0021,200,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
27-12-2017,M002,SK0023,67,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
27-12-2017,M002,SK0024,200,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
27-12-2017,M002,SK0026,67,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
27-12-2017,M002,SK0027,67,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
27-12-2017,M002,SK0028,67,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
27-12-2017,M002,SK0029,133,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
27-12-2017,M002,SK0030,133,13,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
28-12-2017,M002,SK0011,67,39,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
28-12-2017,M002,SK0013,67,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
28-12-2017,M002,SK0014,201,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
28-12-2017,M002,SK0015,67,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
28-12-2017,M002,SK0016,67,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
28-12-2017,M002,SK0019,67,4,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
28-12-2017,M002,SK0020,67,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
